timestamp,raw
2026-05-20T13:46:39,Particles > 0.3um / 0.1L air:385
2026-05-20T13:46:39,Particles > 0.5um / 0.1L air:322
2026-05-20T13:46:39,Particles > 1.0um / 0.1L air:69
2026-05-20T13:46:39,Particles > 2.5um / 0.1L air:10
2026-05-20T13:46:39,Particles > 5.0um / 0.1L air:0
2026-05-20T13:46:39,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:47:40,-----------------------------------------
2026-05-20T13:47:40,PM 1.0:1
2026-05-20T13:47:40,PM 2.5:5
2026-05-20T13:47:40,PM  10:5
2026-05-20T13:47:40,PM 1.0:1
2026-05-20T13:47:40,PM 2.5:5
2026-05-20T13:47:40,PM  10:5
2026-05-20T13:47:40,Particles > 0.3um / 0.1L air:419
2026-05-20T13:47:40,Particles > 0.5um / 0.1L air:350
2026-05-20T13:47:40,Particles > 1.0um / 0.1L air:54
2026-05-20T13:47:40,Particles > 2.5um / 0.1L air:2
2026-05-20T13:47:41,Particles > 5.0um / 0.1L air:0
2026-05-20T13:47:41,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:48:41,-----------------------------------------
2026-05-20T13:48:41,PM 1.0:1
2026-05-20T13:48:41,PM 2.5:5
2026-05-20T13:48:41,PM  10:5
2026-05-20T13:48:41,PM 1.0:1
2026-05-20T13:48:41,PM 2.5:5
2026-05-20T13:48:41,PM  10:5
2026-05-20T13:48:41,Particles > 0.3um / 0.1L air:461
2026-05-20T13:48:41,Particles > 0.5um / 0.1L air:387
2026-05-20T13:48:41,Particles > 1.0um / 0.1L air:54
2026-05-20T13:48:41,Particles > 2.5um / 0.1L air:2
2026-05-20T13:48:41,Particles > 5.0um / 0.1L air:0
2026-05-20T13:48:41,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:49:43,-----------------------------------------
2026-05-20T13:49:44,PM 1.0:3
2026-05-20T13:49:44,PM 2.5:7
2026-05-20T13:49:44,PM  10:7
2026-05-20T13:49:44,PM 1.0:3
2026-05-20T13:49:44,PM 2.5:7
2026-05-20T13:49:44,PM  10:7
2026-05-20T13:49:44,Particles > 0.3um / 0.1L air:447
2026-05-20T13:49:44,Particles > 0.5um / 0.1L air:337
2026-05-20T13:49:44,Particles > 1.0um / 0.1L air:65
2026-05-20T13:49:44,Particles > 2.5um / 0.1L air:2
2026-05-20T13:49:44,Particles > 5.0um / 0.1L air:0
2026-05-20T13:49:44,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:50:44,-----------------------------------------
2026-05-20T13:50:44,PM 1.0:3
2026-05-20T13:50:44,PM 2.5:6
2026-05-20T13:50:44,PM  10:6
2026-05-20T13:50:44,PM 1.0:3
2026-05-20T13:50:44,PM 2.5:6
2026-05-20T13:50:44,PM  10:6
2026-05-20T13:50:45,Particles > 0.3um / 0.1L air:454
2026-05-20T13:50:45,Particles > 0.5um / 0.1L air:344
2026-05-20T13:50:45,Particles > 1.0um / 0.1L air:67
2026-05-20T13:50:45,Particles > 2.5um / 0.1L air:2
2026-05-20T13:50:45,Particles > 5.0um / 0.1L air:0
2026-05-20T13:50:45,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:51:47,-----------------------------------------
2026-05-20T13:51:48,PM 1.0:4
2026-05-20T13:51:48,PM 2.5:7
2026-05-20T13:51:48,PM  10:7
2026-05-20T13:51:48,PM 1.0:4
2026-05-20T13:51:48,PM 2.5:7
2026-05-20T13:51:48,PM  10:7
2026-05-20T13:51:48,Particles > 0.3um / 0.1L air:481
2026-05-20T13:51:48,Particles > 0.5um / 0.1L air:400
2026-05-20T13:51:48,Particles > 1.0um / 0.1L air:72
2026-05-20T13:51:48,Particles > 2.5um / 0.1L air:6
2026-05-20T13:51:48,Particles > 5.0um / 0.1L air:0
2026-05-20T13:51:48,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:52:47,-----------------------------------------
2026-05-20T13:52:48,PM 1.0:4
2026-05-20T13:52:48,PM 2.5:7
2026-05-20T13:52:48,PM  10:7
2026-05-20T13:52:48,PM 1.0:4
2026-05-20T13:52:48,PM 2.5:7
2026-05-20T13:52:48,PM  10:7
2026-05-20T13:52:48,Particles > 0.3um / 0.1L air:466
2026-05-20T13:52:48,Particles > 0.5um / 0.1L air:397
2026-05-20T13:52:48,Particles > 1.0um / 0.1L air:83
2026-05-20T13:52:48,Particles > 2.5um / 0.1L air:8
2026-05-20T13:52:48,Particles > 5.0um / 0.1L air:0
2026-05-20T13:52:48,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:53:50,-----------------------------------------
2026-05-20T13:53:51,PM 1.0:3
2026-05-20T13:53:51,PM 2.5:7
2026-05-20T13:53:51,PM  10:7
2026-05-20T13:53:51,PM 1.0:3
2026-05-20T13:53:51,PM 2.5:7
2026-05-20T13:53:51,PM  10:7
2026-05-20T13:53:51,Particles > 0.3um / 0.1L air:478
2026-05-20T13:53:51,Particles > 0.5um / 0.1L air:383
2026-05-20T13:53:51,Particles > 1.0um / 0.1L air:69
2026-05-20T13:53:51,Particles > 2.5um / 0.1L air:10
2026-05-20T13:53:52,Particles > 5.0um / 0.1L air:0
2026-05-20T13:53:52,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:54:51,-----------------------------------------
2026-05-20T13:54:52,PM 1.0:3
2026-05-20T13:54:52,PM 2.5:7
2026-05-20T13:54:52,PM  10:7
2026-05-20T13:54:52,PM 1.0:3
2026-05-20T13:54:52,PM 2.5:7
2026-05-20T13:54:52,PM  10:7
2026-05-20T13:54:52,Particles > 0.3um / 0.1L air:473
2026-05-20T13:54:52,Particles > 0.5um / 0.1L air:373
2026-05-20T13:54:52,Particles > 1.0um / 0.1L air:62
2026-05-20T13:54:52,Particles > 2.5um / 0.1L air:8
2026-05-20T13:54:52,Particles > 5.0um / 0.1L air:0
2026-05-20T13:54:52,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:55:53,-----------------------------------------
2026-05-20T13:55:54,PM 1.0:4
2026-05-20T13:55:54,PM 2.5:5
2026-05-20T13:55:54,PM  10:7
2026-05-20T13:55:54,PM 1.0:4
2026-05-20T13:55:54,PM 2.5:5
2026-05-20T13:55:54,PM  10:7
2026-05-20T13:55:54,Particles > 0.3um / 0.1L air:383
2026-05-20T13:55:54,Particles > 0.5um / 0.1L air:319
2026-05-20T13:55:54,Particles > 1.0um / 0.1L air:79
2026-05-20T13:55:54,Particles > 2.5um / 0.1L air:10
2026-05-20T13:55:54,Particles > 5.0um / 0.1L air:0
2026-05-20T13:55:54,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:56:53,-----------------------------------------
2026-05-20T13:56:54,PM 1.0:4
2026-05-20T13:56:54,PM 2.5:5
2026-05-20T13:56:54,PM  10:7
2026-05-20T13:56:54,PM 1.0:4
2026-05-20T13:56:54,PM 2.5:5
2026-05-20T13:56:54,PM  10:7
2026-05-20T13:56:54,Particles > 0.3um / 0.1L air:404
2026-05-20T13:56:55,Particles > 0.5um / 0.1L air:330
2026-05-20T13:56:55,Particles > 1.0um / 0.1L air:81
2026-05-20T13:56:55,Particles > 2.5um / 0.1L air:8
2026-05-20T13:56:55,Particles > 5.0um / 0.1L air:0
2026-05-20T13:56:55,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:57:57,-----------------------------------------
2026-05-20T13:57:57,PM 1.0:3
2026-05-20T13:57:57,PM 2.5:7
2026-05-20T13:57:57,PM  10:8
2026-05-20T13:57:57,PM 1.0:3
2026-05-20T13:57:57,PM 2.5:7
2026-05-20T13:57:57,PM  10:8
2026-05-20T13:57:57,Particles > 0.3um / 0.1L air:396
2026-05-20T13:57:57,Particles > 0.5um / 0.1L air:328
2026-05-20T13:57:58,Particles > 1.0um / 0.1L air:69
2026-05-20T13:57:58,Particles > 2.5um / 0.1L air:4
2026-05-20T13:57:58,Particles > 5.0um / 0.1L air:0
2026-05-20T13:57:58,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:58:57,-----------------------------------------
2026-05-20T13:58:58,PM 1.0:3
2026-05-20T13:58:58,PM 2.5:7
2026-05-20T13:58:58,PM  10:8
2026-05-20T13:58:58,PM 1.0:3
2026-05-20T13:58:58,PM 2.5:7
2026-05-20T13:58:58,PM  10:8
2026-05-20T13:58:58,Particles > 0.3um / 0.1L air:400
2026-05-20T13:58:58,Particles > 0.5um / 0.1L air:337
2026-05-20T13:58:58,Particles > 1.0um / 0.1L air:76
2026-05-20T13:58:58,Particles > 2.5um / 0.1L air:6
2026-05-20T13:58:58,Particles > 5.0um / 0.1L air:0
2026-05-20T13:58:58,Particles > 10.0 um / 0.1L air:0
2026-05-20T13:59:58,-----------------------------------------
2026-05-20T13:59:59,PM 1.0:2
2026-05-20T13:59:59,PM 2.5:6
2026-05-20T13:59:59,PM  10:6
2026-05-20T13:59:59,PM 1.0:2
2026-05-20T13:59:59,PM 2.5:6
2026-05-20T13:59:59,PM  10:6
2026-05-20T13:59:59,Particles > 0.3um / 0.1L air:477
2026-05-20T13:59:59,Particles > 0.5um / 0.1L air:373
2026-05-20T13:59:59,Particles > 1.0um / 0.1L air:80
2026-05-20T13:59:59,Particles > 2.5um / 0.1L air:12
2026-05-20T13:59:59,Particles > 5.0um / 0.1L air:0
2026-05-20T13:59:59,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:00:58,-----------------------------------------
2026-05-20T14:00:59,PM 1.0:2
2026-05-20T14:00:59,PM 2.5:7
2026-05-20T14:00:59,PM  10:7
2026-05-20T14:00:59,PM 1.0:2
2026-05-20T14:00:59,PM 2.5:7
2026-05-20T14:00:59,PM  10:7
2026-05-20T14:01:00,Particles > 0.3um / 0.1L air:490
2026-05-20T14:01:00,Particles > 0.5um / 0.1L air:374
2026-05-20T14:01:00,Particles > 1.0um / 0.1L air:82
2026-05-20T14:01:00,Particles > 2.5um / 0.1L air:14
2026-05-20T14:01:00,Particles > 5.0um / 0.1L air:0
2026-05-20T14:01:00,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:02:06,-----------------------------------------
2026-05-20T14:02:07,PM 1.0:3
2026-05-20T14:02:07,PM 2.5:6
2026-05-20T14:02:07,PM  10:7
2026-05-20T14:02:07,PM 1.0:3
2026-05-20T14:02:07,PM 2.5:6
2026-05-20T14:02:07,PM  10:7
2026-05-20T14:02:07,Particles > 0.3um / 0.1L air:492
2026-05-20T14:02:07,Particles > 0.5um / 0.1L air:409
2026-05-20T14:02:07,Particles > 1.0um / 0.1L air:90
2026-05-20T14:02:07,Particles > 2.5um / 0.1L air:12
2026-05-20T14:02:07,Particles > 5.0um / 0.1L air:0
2026-05-20T14:02:07,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:03:06,-----------------------------------------
2026-05-20T14:03:07,PM 1.0:3
2026-05-20T14:03:07,PM 2.5:6
2026-05-20T14:03:07,PM  10:7
2026-05-20T14:03:07,PM 1.0:3
2026-05-20T14:03:07,PM 2.5:6
2026-05-20T14:03:07,PM  10:7
2026-05-20T14:03:07,Particles > 0.3um / 0.1L air:461
2026-05-20T14:03:07,Particles > 0.5um / 0.1L air:378
2026-05-20T14:03:07,Particles > 1.0um / 0.1L air:84
2026-05-20T14:03:07,Particles > 2.5um / 0.1L air:10
2026-05-20T14:03:07,Particles > 5.0um / 0.1L air:0
2026-05-20T14:03:08,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:04:09,-----------------------------------------
2026-05-20T14:04:09,PM 1.0:2
2026-05-20T14:04:09,PM 2.5:5
2026-05-20T14:04:09,PM  10:6
2026-05-20T14:04:09,PM 1.0:2
2026-05-20T14:04:09,PM 2.5:5
2026-05-20T14:04:09,PM  10:6
2026-05-20T14:04:09,Particles > 0.3um / 0.1L air:411
2026-05-20T14:04:09,Particles > 0.5um / 0.1L air:337
2026-05-20T14:04:10,Particles > 1.0um / 0.1L air:77
2026-05-20T14:04:10,Particles > 2.5um / 0.1L air:8
2026-05-20T14:04:10,Particles > 5.0um / 0.1L air:0
2026-05-20T14:04:10,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:05:09,-----------------------------------------
2026-05-20T14:05:10,PM 1.0:2
2026-05-20T14:05:10,PM 2.5:5
2026-05-20T14:05:10,PM  10:6
2026-05-20T14:05:10,PM 1.0:2
2026-05-20T14:05:10,PM 2.5:5
2026-05-20T14:05:10,PM  10:6
2026-05-20T14:05:10,Particles > 0.3um / 0.1L air:383
2026-05-20T14:05:10,Particles > 0.5um / 0.1L air:309
2026-05-20T14:05:10,Particles > 1.0um / 0.1L air:73
2026-05-20T14:05:10,Particles > 2.5um / 0.1L air:6
2026-05-20T14:05:10,Particles > 5.0um / 0.1L air:0
2026-05-20T14:05:10,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:06:13,-----------------------------------------
2026-05-20T14:06:13,PM 1.0:2
2026-05-20T14:06:13,PM 2.5:7
2026-05-20T14:06:13,PM  10:7
2026-05-20T14:06:13,PM 1.0:2
2026-05-20T14:06:13,PM 2.5:7
2026-05-20T14:06:13,PM  10:7
2026-05-20T14:06:13,Particles > 0.3um / 0.1L air:411
2026-05-20T14:06:13,Particles > 0.5um / 0.1L air:326
2026-05-20T14:06:13,Particles > 1.0um / 0.1L air:58
2026-05-20T14:06:13,Particles > 2.5um / 0.1L air:0
2026-05-20T14:06:13,Particles > 5.0um / 0.1L air:0
2026-05-20T14:06:13,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:07:13,-----------------------------------------
2026-05-20T14:07:13,PM 1.0:2
2026-05-20T14:07:13,PM 2.5:7
2026-05-20T14:07:13,PM  10:7
2026-05-20T14:07:14,PM 1.0:2
2026-05-20T14:07:14,PM 2.5:7
2026-05-20T14:07:14,PM  10:7
2026-05-20T14:07:14,Particles > 0.3um / 0.1L air:403
2026-05-20T14:07:14,Particles > 0.5um / 0.1L air:309
2026-05-20T14:07:14,Particles > 1.0um / 0.1L air:52
2026-05-20T14:07:14,Particles > 2.5um / 0.1L air:0
2026-05-20T14:07:14,Particles > 5.0um / 0.1L air:0
2026-05-20T14:07:14,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:08:14,-----------------------------------------
2026-05-20T14:08:15,PM 1.0:1
2026-05-20T14:08:15,PM 2.5:4
2026-05-20T14:08:15,PM  10:4
2026-05-20T14:08:15,PM 1.0:1
2026-05-20T14:08:15,PM 2.5:4
2026-05-20T14:08:15,PM  10:4
2026-05-20T14:08:15,Particles > 0.3um / 0.1L air:431
2026-05-20T14:08:15,Particles > 0.5um / 0.1L air:351
2026-05-20T14:08:15,Particles > 1.0um / 0.1L air:49
2026-05-20T14:08:15,Particles > 2.5um / 0.1L air:6
2026-05-20T14:08:15,Particles > 5.0um / 0.1L air:0
2026-05-20T14:08:15,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:09:14,-----------------------------------------
2026-05-20T14:09:15,PM 1.0:1
2026-05-20T14:09:15,PM 2.5:4
2026-05-20T14:09:15,PM  10:4
2026-05-20T14:09:15,PM 1.0:1
2026-05-20T14:09:15,PM 2.5:4
2026-05-20T14:09:15,PM  10:4
2026-05-20T14:09:15,Particles > 0.3um / 0.1L air:429
2026-05-20T14:09:15,Particles > 0.5um / 0.1L air:344
2026-05-20T14:09:15,Particles > 1.0um / 0.1L air:45
2026-05-20T14:09:15,Particles > 2.5um / 0.1L air:6
2026-05-20T14:09:15,Particles > 5.0um / 0.1L air:0
2026-05-20T14:09:15,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:10:15,-----------------------------------------
2026-05-20T14:10:16,PM 1.0:2
2026-05-20T14:10:16,PM 2.5:4
2026-05-20T14:10:16,PM  10:4
2026-05-20T14:10:16,PM 1.0:2
2026-05-20T14:10:16,PM 2.5:4
2026-05-20T14:10:16,PM  10:4
2026-05-20T14:10:16,Particles > 0.3um / 0.1L air:341
2026-05-20T14:10:16,Particles > 0.5um / 0.1L air:300
2026-05-20T14:10:16,Particles > 1.0um / 0.1L air:56
2026-05-20T14:10:16,Particles > 2.5um / 0.1L air:4
2026-05-20T14:10:16,Particles > 5.0um / 0.1L air:0
2026-05-20T14:10:16,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:11:16,-----------------------------------------
2026-05-20T14:11:17,PM 1.0:2
2026-05-20T14:11:17,PM 2.5:4
2026-05-20T14:11:17,PM  10:4
2026-05-20T14:11:17,PM 1.0:2
2026-05-20T14:11:17,PM 2.5:4
2026-05-20T14:11:17,PM  10:4
2026-05-20T14:11:17,Particles > 0.3um / 0.1L air:344
2026-05-20T14:11:17,Particles > 0.5um / 0.1L air:301
2026-05-20T14:11:17,Particles > 1.0um / 0.1L air:48
2026-05-20T14:11:17,Particles > 2.5um / 0.1L air:2
2026-05-20T14:11:17,Particles > 5.0um / 0.1L air:0
2026-05-20T14:11:17,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:12:19,-----------------------------------------
2026-05-20T14:12:20,PM 1.0:3
2026-05-20T14:12:20,PM 2.5:6
2026-05-20T14:12:20,PM  10:6
2026-05-20T14:12:20,PM 1.0:3
2026-05-20T14:12:20,PM 2.5:6
2026-05-20T14:12:20,PM  10:6
2026-05-20T14:12:20,Particles > 0.3um / 0.1L air:420
2026-05-20T14:12:20,Particles > 0.5um / 0.1L air:359
2026-05-20T14:12:20,Particles > 1.0um / 0.1L air:79
2026-05-20T14:12:20,Particles > 2.5um / 0.1L air:6
2026-05-20T14:12:20,Particles > 5.0um / 0.1L air:2
2026-05-20T14:12:20,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:13:19,-----------------------------------------
2026-05-20T14:13:20,PM 1.0:3
2026-05-20T14:13:20,PM 2.5:6
2026-05-20T14:13:20,PM  10:6
2026-05-20T14:13:20,PM 1.0:3
2026-05-20T14:13:20,PM 2.5:6
2026-05-20T14:13:20,PM  10:6
2026-05-20T14:13:20,Particles > 0.3um / 0.1L air:423
2026-05-20T14:13:20,Particles > 0.5um / 0.1L air:364
2026-05-20T14:13:20,Particles > 1.0um / 0.1L air:83
2026-05-20T14:13:20,Particles > 2.5um / 0.1L air:6
2026-05-20T14:13:20,Particles > 5.0um / 0.1L air:0
2026-05-20T14:13:20,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:14:22,-----------------------------------------
2026-05-20T14:14:22,PM 1.0:1
2026-05-20T14:14:22,PM 2.5:4
2026-05-20T14:14:22,PM  10:4
2026-05-20T14:14:22,PM 1.0:1
2026-05-20T14:14:22,PM 2.5:4
2026-05-20T14:14:22,PM  10:4
2026-05-20T14:14:22,Particles > 0.3um / 0.1L air:399
2026-05-20T14:14:22,Particles > 0.5um / 0.1L air:323
2026-05-20T14:14:23,Particles > 1.0um / 0.1L air:53
2026-05-20T14:14:23,Particles > 2.5um / 0.1L air:8
2026-05-20T14:14:23,Particles > 5.0um / 0.1L air:0
2026-05-20T14:14:23,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:15:22,-----------------------------------------
2026-05-20T14:15:23,PM 1.0:1
2026-05-20T14:15:23,PM 2.5:4
2026-05-20T14:15:23,PM  10:4
2026-05-20T14:15:23,PM 1.0:1
2026-05-20T14:15:23,PM 2.5:4
2026-05-20T14:15:23,PM  10:4
2026-05-20T14:15:23,Particles > 0.3um / 0.1L air:393
2026-05-20T14:15:23,Particles > 0.5um / 0.1L air:315
2026-05-20T14:15:23,Particles > 1.0um / 0.1L air:55
2026-05-20T14:15:23,Particles > 2.5um / 0.1L air:8
2026-05-20T14:15:23,Particles > 5.0um / 0.1L air:0
2026-05-20T14:15:23,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:16:25,-----------------------------------------
2026-05-20T14:16:26,PM 1.0:2
2026-05-20T14:16:26,PM 2.5:5
2026-05-20T14:16:26,PM  10:5
2026-05-20T14:16:26,PM 1.0:2
2026-05-20T14:16:26,PM 2.5:5
2026-05-20T14:16:26,PM  10:5
2026-05-20T14:16:26,Particles > 0.3um / 0.1L air:389
2026-05-20T14:16:26,Particles > 0.5um / 0.1L air:306
2026-05-20T14:16:26,Particles > 1.0um / 0.1L air:36
2026-05-20T14:16:26,Particles > 2.5um / 0.1L air:8
2026-05-20T14:16:26,Particles > 5.0um / 0.1L air:0
2026-05-20T14:16:26,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:17:26,-----------------------------------------
2026-05-20T14:17:26,PM 1.0:2
2026-05-20T14:17:26,PM 2.5:5
2026-05-20T14:17:26,PM  10:5
2026-05-20T14:17:26,PM 1.0:2
2026-05-20T14:17:26,PM 2.5:5
2026-05-20T14:17:27,PM  10:5
2026-05-20T14:17:27,Particles > 0.3um / 0.1L air:388
2026-05-20T14:17:27,Particles > 0.5um / 0.1L air:307
2026-05-20T14:17:27,Particles > 1.0um / 0.1L air:43
2026-05-20T14:17:27,Particles > 2.5um / 0.1L air:8
2026-05-20T14:17:27,Particles > 5.0um / 0.1L air:0
2026-05-20T14:17:27,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:18:30,-----------------------------------------
2026-05-20T14:18:31,PM 1.0:3
2026-05-20T14:18:31,PM 2.5:5
2026-05-20T14:18:31,PM  10:5
2026-05-20T14:18:31,PM 1.0:3
2026-05-20T14:18:31,PM 2.5:5
2026-05-20T14:18:31,PM  10:5
2026-05-20T14:18:31,Particles > 0.3um / 0.1L air:360
2026-05-20T14:18:31,Particles > 0.5um / 0.1L air:293
2026-05-20T14:18:31,Particles > 1.0um / 0.1L air:51
2026-05-20T14:18:31,Particles > 2.5um / 0.1L air:4
2026-05-20T14:18:31,Particles > 5.0um / 0.1L air:0
2026-05-20T14:18:31,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:19:30,-----------------------------------------
2026-05-20T14:19:31,PM 1.0:2
2026-05-20T14:19:31,PM 2.5:5
2026-05-20T14:19:31,PM  10:5
2026-05-20T14:19:31,PM 1.0:2
2026-05-20T14:19:31,PM 2.5:5
2026-05-20T14:19:31,PM  10:5
2026-05-20T14:19:31,Particles > 0.3um / 0.1L air:339
2026-05-20T14:19:31,Particles > 0.5um / 0.1L air:282
2026-05-20T14:19:31,Particles > 1.0um / 0.1L air:57
2026-05-20T14:19:31,Particles > 2.5um / 0.1L air:6
2026-05-20T14:19:31,Particles > 5.0um / 0.1L air:0
2026-05-20T14:19:31,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:20:33,-----------------------------------------
2026-05-20T14:20:33,PM 1.0:1
2026-05-20T14:20:33,PM 2.5:4
2026-05-20T14:20:33,PM  10:4
2026-05-20T14:20:33,PM 1.0:1
2026-05-20T14:20:33,PM 2.5:4
2026-05-20T14:20:33,PM  10:4
2026-05-20T14:20:33,Particles > 0.3um / 0.1L air:399
2026-05-20T14:20:33,Particles > 0.5um / 0.1L air:312
2026-05-20T14:20:33,Particles > 1.0um / 0.1L air:65
2026-05-20T14:20:33,Particles > 2.5um / 0.1L air:4
2026-05-20T14:20:33,Particles > 5.0um / 0.1L air:2
2026-05-20T14:20:34,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:21:33,-----------------------------------------
2026-05-20T14:21:34,PM 1.0:1
2026-05-20T14:21:34,PM 2.5:4
2026-05-20T14:21:34,PM  10:5
2026-05-20T14:21:34,PM 1.0:1
2026-05-20T14:21:34,PM 2.5:4
2026-05-20T14:21:34,PM  10:5
2026-05-20T14:21:34,Particles > 0.3um / 0.1L air:402
2026-05-20T14:21:34,Particles > 0.5um / 0.1L air:315
2026-05-20T14:21:34,Particles > 1.0um / 0.1L air:67
2026-05-20T14:21:34,Particles > 2.5um / 0.1L air:6
2026-05-20T14:21:34,Particles > 5.0um / 0.1L air:2
2026-05-20T14:21:34,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:22:34,-----------------------------------------
2026-05-20T14:22:35,PM 1.0:1
2026-05-20T14:22:35,PM 2.5:2
2026-05-20T14:22:35,PM  10:2
2026-05-20T14:22:35,PM 1.0:1
2026-05-20T14:22:35,PM 2.5:2
2026-05-20T14:22:35,PM  10:2
2026-05-20T14:22:35,Particles > 0.3um / 0.1L air:307
2026-05-20T14:22:35,Particles > 0.5um / 0.1L air:256
2026-05-20T14:22:35,Particles > 1.0um / 0.1L air:44
2026-05-20T14:22:35,Particles > 2.5um / 0.1L air:4
2026-05-20T14:22:35,Particles > 5.0um / 0.1L air:0
2026-05-20T14:22:35,Particles > 10.0 um / 0.1L air:0
2026-05-20T14:23:35,-----------------------------------------
2026-05-20T14:23:35,PM 1.0:1
2026-05-20T14:23:35,PM 2.5:2
2026-05-20T14:23:35,PM  10:2
2026-05-20T14:23:35,PM 1.0:1
2026-05-20T14:23:35,PM 2.5:2
2026-05-20T14:23:35,PM  10:2
2026-05-20T14:23:35,Particles > 0.3um / 0.1L air:305
2026-05-20T14:23:35,Particles > 0.5um / 0.1L air:249
2026-05-20T14:23:35,Particles > 1.0um / 0.1L air:41
2026-05-20T14:23:35,Particles > 2.5um / 0.1L air:4
2026-05-20T14:23:36,Particles > 5.0um / 0.1L air:0
2026-05-20T14:23:36,Particles > 10.0 um / 0.1L air:0
